housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,house_id
44.0,865.0,208.0,537.0,183.0,1.9,110900.0,<1H OCEAN,4771
7.0,1659.0,237.0,862.0,242.0,5.2741,249400.0,<1H OCEAN,14962
41.0,2860.0,682.0,1516.0,621.0,3.0431,262900.0,<1H OCEAN,5837
36.0,769.0,142.0,498.0,137.0,4.7159,182100.0,<1H OCEAN,7812
17.0,6488.0,1102.0,3199.0,1070.0,5.0962,238000.0,<1H OCEAN,20487
33.0,1591.0,461.0,794.0,425.0,2.6333,140000.0,NEAR OCEAN,14051
25.0,2856.0,388.0,1212.0,362.0,6.1737,313100.0,<1H OCEAN,11652
52.0,1837.0,313.0,668.0,300.0,5.1009,500001.0,NEAR OCEAN,14808
9.0,3748.0,644.0,1955.0,620.0,4.2011,108100.0,INLAND,19957
20.0,2781.0,407.0,1242.0,408.0,6.1092,306500.0,<1H OCEAN,11409
18.0,2487.0,516.0,980.0,503.0,3.5506,187500.0,INLAND,9968
46.0,695.0,182.0,601.0,195.0,2.4219,90600.0,NEAR OCEAN,14108
52.0,1354.0,314.0,679.0,311.0,1.7788,97400.0,INLAND,16195
52.0,2721.0,581.0,1043.0,519.0,3.7545,383700.0,NEAR BAY,15836
37.0,2176.0,460.0,1067.0,357.0,2.3958,78400.0,INLAND,12858
40.0,581.0,157.0,298.0,156.0,2.4,255000.0,NEAR OCEAN,14346
25.0,3179.0,639.0,2526.0,623.0,3.3281,180800.0,<1H OCEAN,11261
34.0,2086.0,417.0,1501.0,395.0,3.2311,105600.0,INLAND,12034
19.0,1596.0,295.0,1201.0,282.0,3.8846,100900.0,INLAND,12428
35.0,562.0,174.0,240.0,106.0,0.9338,112500.0,INLAND,12860
29.0,2176.0,468.0,1632.0,428.0,3.707,180400.0,<1H OCEAN,11239
37.0,5305.0,1980.0,3895.0,1874.0,2.0672,283300.0,<1H OCEAN,4233
10.0,4201.0,850.0,2378.0,808.0,2.1781,92200.0,INLAND,13824
16.0,1174.0,249.0,601.0,242.0,1.7143,113300.0,INLAND,19385
16.0,2987.0,874.0,4241.0,841.0,2.8024,127900.0,<1H OCEAN,17678
5.0,5764.0,996.0,3161.0,1012.0,4.4531,177500.0,<1H OCEAN,15418
5.0,5666.0,1178.0,3139.0,1131.0,3.3608,108900.0,INLAND,13138
15.0,4741.0,956.0,2043.0,856.0,4.1862,183600.0,NEAR BAY,9917
13.0,5841.0,955.0,2455.0,915.0,4.1333,158200.0,INLAND,13834
28.0,3241.0,533.0,1334.0,513.0,4.1806,199600.0,NEAR OCEAN,14570
50.0,1309.0,302.0,883.0,293.0,3.1287,198000.0,<1H OCEAN,4142
34.0,2123.0,387.0,1310.0,368.0,2.6368,165600.0,INLAND,16513
27.0,984.0,299.0,777.0,313.0,2.5694,275000.0,<1H OCEAN,17207
7.0,4998.0,953.0,2764.0,891.0,3.205,101900.0,INLAND,13828
11.0,3585.0,729.0,2769.0,715.0,3.0907,94100.0,INLAND,16376
27.0,2169.0,305.0,905.0,319.0,7.7743,453100.0,NEAR OCEAN,16951
29.0,1454.0,236.0,724.0,262.0,4.8542,218100.0,<1H OCEAN,11025
25.0,2366.0,417.0,1076.0,398.0,6.9238,345900.0,<1H OCEAN,18104
26.0,1694.0,260.0,885.0,279.0,5.0875,224200.0,<1H OCEAN,11394
33.0,376.0,83.0,267.0,88.0,2.1581,68300.0,INLAND,12293
15.0,2671.0,724.0,1800.0,646.0,2.1394,106700.0,NEAR OCEAN,14065
31.0,1761.0,515.0,1810.0,468.0,1.9309,173400.0,<1H OCEAN,10904
28.0,3193.0,525.0,1750.0,523.0,4.1375,128300.0,INLAND,13440
23.0,1333.0,393.0,1369.0,381.0,2.5947,232600.0,<1H OCEAN,17247
27.0,2911.0,972.0,3559.0,945.0,1.9485,146300.0,<1H OCEAN,7363
33.0,1526.0,237.0,906.0,245.0,5.1782,225000.0,<1H OCEAN,11106
52.0,241.0,69.0,385.0,64.0,2.619,212500.0,<1H OCEAN,17510
19.0,3814.0,790.0,2219.0,804.0,3.5208,145000.0,INLAND,19446
37.0,4167.0,612.0,1577.0,597.0,7.5655,500001.0,NEAR BAY,18285
20.0,133.0,35.0,87.0,37.0,3.625,67500.0,INLAND,19806
37.0,1269.0,340.0,1369.0,302.0,2.2102,87200.0,NEAR OCEAN,14264
22.0,2606.0,411.0,1252.0,397.0,4.1833,192100.0,INLAND,16510
19.0,1920.0,471.0,1413.0,432.0,4.0313,147500.0,<1H OCEAN,11346
29.0,2238.0,523.0,2061.0,504.0,2.5559,96800.0,NEAR OCEAN,14253
11.0,3969.0,834.0,1508.0,754.0,4.3409,271400.0,NEAR OCEAN,11469
26.0,2399.0,625.0,2654.0,535.0,2.2989,60600.0,INLAND,12421
36.0,2463.0,447.0,1125.0,424.0,6.0176,352700.0,<1H OCEAN,8751
9.0,5455.0,882.0,3015.0,858.0,4.2321,162800.0,INLAND,11966
29.0,4610.0,,1569.0,592.0,2.7663,97900.0,INLAND,13934
52.0,2339.0,548.0,1090.0,507.0,3.3679,350000.0,NEAR BAY,15750
25.0,2222.0,634.0,1025.0,568.0,1.64,130000.0,NEAR OCEAN,14068
37.0,422.0,79.0,211.0,80.0,3.0625,159700.0,NEAR OCEAN,14603
31.0,1034.0,319.0,997.0,308.0,2.6538,231800.0,NEAR OCEAN,17265
25.0,1607.0,280.0,899.0,260.0,3.8194,134400.0,NEAR OCEAN,14778
9.0,1282.0,334.0,1176.0,305.0,2.6538,206300.0,NEAR BAY,15882
19.0,2248.0,427.0,1207.0,368.0,2.817,110000.0,<1H OCEAN,12183
30.0,5039.0,1564.0,2129.0,1536.0,3.3469,345000.0,NEAR OCEAN,16905
31.0,2839.0,792.0,2390.0,729.0,2.0,109800.0,<1H OCEAN,8322
12.0,3598.0,828.0,2588.0,781.0,2.375,113800.0,INLAND,13438
6.0,5813.0,908.0,2275.0,790.0,4.7778,340400.0,INLAND,9140
22.0,2323.0,727.0,1301.0,478.0,2.7864,300000.0,NEAR OCEAN,17304
24.0,730.0,196.0,335.0,203.0,3.5078,362500.0,NEAR OCEAN,14576
29.0,5536.0,862.0,2651.0,881.0,5.6358,282100.0,<1H OCEAN,17637
17.0,2985.0,610.0,1544.0,584.0,2.178,76800.0,NEAR OCEAN,2640
27.0,321.0,64.0,214.0,67.0,3.175,101600.0,INLAND,12106
19.0,1621.0,328.0,871.0,322.0,3.7361,201400.0,<1H OCEAN,10251
25.0,4436.0,758.0,1997.0,738.0,4.2386,201000.0,<1H OCEAN,15077
35.0,1936.0,343.0,1008.0,346.0,5.4791,285900.0,<1H OCEAN,8697
3.0,830.0,145.0,272.0,104.0,3.8281,163500.0,INLAND,12309
16.0,1917.0,317.0,1324.0,351.0,6.2488,252000.0,<1H OCEAN,10883
17.0,2074.0,382.0,1035.0,359.0,3.7958,400000.0,<1H OCEAN,17314
10.0,2426.0,426.0,966.0,419.0,5.5106,290900.0,NEAR OCEAN,17320
38.0,931.0,181.0,566.0,207.0,3.0221,93300.0,NEAR BAY,18867
23.0,1398.0,388.0,1112.0,406.0,2.2366,140200.0,NEAR BAY,9892
5.0,6698.0,1254.0,2834.0,1139.0,5.9088,288500.0,<1H OCEAN,10516
16.0,1612.0,221.0,567.0,208.0,10.5793,500001.0,<1H OCEAN,18080
24.0,4043.0,952.0,2174.0,859.0,2.2244,114900.0,INLAND,13290
25.0,3240.0,481.0,1462.0,497.0,6.1815,288500.0,<1H OCEAN,10494
40.0,2529.0,293.0,831.0,258.0,15.0001,500001.0,NEAR BAY,17112
10.0,2829.0,394.0,1510.0,386.0,6.68,359500.0,<1H OCEAN,17725
32.0,2296.0,560.0,1376.0,532.0,3.7303,188500.0,<1H OCEAN,11311
46.0,4143.0,895.0,2240.0,847.0,2.4201,92800.0,NEAR BAY,18886
18.0,5566.0,1465.0,6303.0,1458.0,1.858,205000.0,NEAR OCEAN,14472
17.0,2828.0,506.0,673.0,274.0,5.2563,144100.0,INLAND,13952
18.0,2096.0,309.0,1044.0,328.0,6.8299,262100.0,<1H OCEAN,9177
25.0,1268.0,282.0,991.0,299.0,3.0284,123600.0,NEAR OCEAN,14751
12.0,2707.0,433.0,1200.0,380.0,4.9861,133500.0,INLAND,16347
32.0,1438.0,306.0,802.0,293.0,4.1964,202000.0,NEAR OCEAN,18553
18.0,4334.0,641.0,1777.0,661.0,6.0653,105300.0,INLAND,3106
26.0,1460.0,316.0,880.0,286.0,1.3676,47800.0,INLAND,20051
28.0,1678.0,322.0,666.0,256.0,2.9653,94900.0,INLAND,12449
41.0,1445.0,410.0,1052.0,388.0,2.6333,170800.0,NEAR OCEAN,20225
25.0,684.0,190.0,665.0,187.0,2.4524,90300.0,NEAR OCEAN,14114
43.0,2724.0,612.0,2340.0,570.0,2.7,165000.0,<1H OCEAN,7451
42.0,2101.0,524.0,1212.0,526.0,3.6389,239200.0,<1H OCEAN,17512
14.0,1382.0,242.0,141.0,66.0,4.1016,283300.0,INLAND,11715
21.0,2455.0,660.0,1015.0,597.0,3.7596,381300.0,NEAR OCEAN,14462
28.0,2360.0,607.0,2623.0,592.0,2.5048,100000.0,INLAND,13344
52.0,2960.0,623.0,1191.0,589.0,3.95,347700.0,NEAR BAY,15841
52.0,1726.0,384.0,614.0,356.0,3.6812,500000.0,NEAR BAY,15713
5.0,1473.0,228.0,842.0,257.0,4.875,138100.0,INLAND,13746
41.0,2476.0,506.0,1271.0,485.0,3.4531,263900.0,<1H OCEAN,5712
32.0,3951.0,797.0,1916.0,740.0,2.6722,111500.0,INLAND,19500
9.0,655.0,110.0,222.0,109.0,7.8528,337500.0,NEAR OCEAN,20379
31.0,3959.0,856.0,1919.0,775.0,4.0313,282000.0,NEAR OCEAN,10422
39.0,143.0,36.0,113.0,33.0,2.8942,275000.0,NEAR OCEAN,20349
14.0,5320.0,974.0,1947.0,843.0,3.1393,116300.0,INLAND,12275
16.0,2003.0,300.0,1172.0,318.0,6.0394,321600.0,<1H OCEAN,11704
52.0,1052.0,,381.0,201.0,3.0726,289600.0,NEAR OCEAN,14016
12.0,1600.0,251.0,685.0,256.0,5.1784,254000.0,<1H OCEAN,10258
16.0,352.0,105.0,226.0,82.0,1.6094,79500.0,INLAND,10064
47.0,504.0,113.0,375.0,109.0,3.6607,160600.0,<1H OCEAN,11205
35.0,2197.0,353.0,945.0,357.0,4.9219,192900.0,NEAR OCEAN,14582
16.0,1050.0,245.0,722.0,228.0,4.5187,163500.0,<1H OCEAN,17806
29.0,2064.0,447.0,1265.0,400.0,3.8864,209300.0,<1H OCEAN,11667
32.0,3366.0,676.0,1916.0,697.0,2.5401,125400.0,INLAND,16455
35.0,1335.0,296.0,635.0,296.0,3.6053,345800.0,<1H OCEAN,17589
24.0,2311.0,536.0,1005.0,525.0,2.9,185200.0,<1H OCEAN,15026
26.0,1324.0,314.0,1804.0,311.0,3.9659,178500.0,<1H OCEAN,10934
37.0,1129.0,212.0,509.0,202.0,2.6146,243200.0,<1H OCEAN,6905
45.0,1530.0,324.0,608.0,328.0,3.875,390800.0,NEAR BAY,9374
16.0,2574.0,441.0,1041.0,428.0,3.6645,203400.0,INLAND,13045
28.0,2714.0,502.0,1389.0,490.0,5.7385,240400.0,<1H OCEAN,17642
10.0,365.0,102.0,140.0,49.0,1.7969,37500.0,INLAND,19802
52.0,2537.0,559.0,849.0,530.0,5.1788,476900.0,NEAR BAY,15769
33.0,1250.0,276.0,866.0,268.0,4.1708,175000.0,<1H OCEAN,7875
21.0,5108.0,1510.0,3288.0,1405.0,3.1927,252600.0,NEAR OCEAN,16798
38.0,5430.0,1176.0,2357.0,1100.0,3.654,249000.0,NEAR OCEAN,14013
23.0,2077.0,306.0,705.0,256.0,6.4744,500001.0,NEAR OCEAN,17202
8.0,787.0,126.0,446.0,133.0,4.6023,163400.0,NEAR OCEAN,17422
34.0,3718.0,676.0,2510.0,632.0,5.3311,270800.0,NEAR OCEAN,16783
26.0,3920.0,570.0,1862.0,552.0,3.7286,132000.0,INLAND,13487
52.0,1171.0,318.0,1126.0,276.0,1.9762,105800.0,INLAND,6343
26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0,<1H OCEAN,14733
52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,14296
35.0,1604.0,334.0,904.0,337.0,4.7411,336400.0,NEAR OCEAN,17268
25.0,3715.0,575.0,1640.0,572.0,5.7705,247100.0,<1H OCEAN,11594
12.0,5876.0,1222.0,2992.0,1151.0,2.4322,112100.0,INLAND,12276
35.0,2014.0,677.0,1714.0,612.0,0.7075,78800.0,INLAND,13592
17.0,821.0,176.0,436.0,168.0,3.1667,160600.0,NEAR OCEAN,15456
20.0,6374.0,1412.0,3690.0,1350.0,3.4184,162500.0,INLAND,13226
41.0,2057.0,550.0,1805.0,506.0,1.2455,100800.0,<1H OCEAN,8323
34.0,1231.0,216.0,841.0,199.0,2.6442,92000.0,INLAND,11964
16.0,3260.0,501.0,1973.0,535.0,4.6563,162000.0,INLAND,13330
23.0,1843.0,273.0,818.0,276.0,4.4695,214700.0,INLAND,13021
21.0,435.0,96.0,219.0,83.0,2.9125,112500.0,INLAND,19397
11.0,1851.0,352.0,1049.0,369.0,3.5288,141100.0,INLAND,11782
28.0,2334.0,694.0,770.0,552.0,3.1324,500001.0,NEAR OCEAN,14464
28.0,4946.0,848.0,2683.0,824.0,5.748,302100.0,NEAR OCEAN,16843
7.0,10235.0,2238.0,5271.0,2094.0,3.6071,159100.0,INLAND,12042
50.0,2131.0,294.0,753.0,284.0,6.7099,352200.0,<1H OCEAN,6757
23.0,2296.0,356.0,902.0,334.0,6.0298,289100.0,<1H OCEAN,19226
28.0,3069.0,864.0,1932.0,835.0,2.4925,177200.0,<1H OCEAN,7729
19.0,1891.0,465.0,1693.0,416.0,2.7813,112900.0,INLAND,12027
34.0,1552.0,444.0,2093.0,413.0,2.2125,103200.0,<1H OCEAN,7568
16.0,2278.0,370.0,1203.0,371.0,5.0622,132400.0,INLAND,13092
31.0,3207.0,560.0,1582.0,538.0,4.263,127400.0,INLAND,13442
9.0,634.0,152.0,248.0,133.0,3.8571,143800.0,NEAR OCEAN,14648
35.0,995.0,202.0,615.0,199.0,5.0942,217500.0,<1H OCEAN,17902
19.0,3337.0,565.0,1646.0,554.0,5.0195,200200.0,<1H OCEAN,15449
8.0,973.0,289.0,663.0,209.0,2.724,139300.0,NEAR OCEAN,15426
52.0,1394.0,395.0,1700.0,400.0,2.75,168800.0,NEAR BAY,15633
30.0,3474.0,735.0,1674.0,691.0,2.5863,98300.0,INLAND,13787
32.0,2697.0,529.0,1417.0,535.0,3.2546,134100.0,<1H OCEAN,19361
52.0,1911.0,415.0,777.0,412.0,2.2429,221100.0,NEAR OCEAN,14297
28.0,1246.0,295.0,884.0,258.0,1.4397,51700.0,INLAND,12797
19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,<1H OCEAN,10592
35.0,3675.0,735.0,1930.0,715.0,3.9833,342800.0,NEAR OCEAN,16971
8.0,5445.0,1360.0,3220.0,1214.0,1.7567,69500.0,INLAND,13796
15.0,4138.0,636.0,2001.0,677.0,4.8419,264000.0,<1H OCEAN,14682
23.0,1817.0,323.0,1371.0,327.0,3.6736,139500.0,NEAR OCEAN,14781
27.0,2181.0,501.0,1555.0,488.0,3.6106,196400.0,<1H OCEAN,10133
43.0,1018.0,261.0,736.0,215.0,2.6,66900.0,INLAND,13586
35.0,2984.0,446.0,1435.0,455.0,5.6276,200800.0,<1H OCEAN,11087
24.0,3504.0,521.0,1490.0,506.0,4.6719,337000.0,NEAR OCEAN,16661
52.0,1529.0,385.0,1347.0,348.0,2.9312,239100.0,NEAR BAY,15868
26.0,1335.0,224.0,742.0,215.0,5.152,143400.0,NEAR OCEAN,14921
12.0,2707.0,433.0,1200.0,380.0,4.9861,133500.0,INLAND,16347
52.0,1508.0,278.0,1138.0,304.0,4.0234,266500.0,NEAR BAY,15961
35.0,1131.0,273.0,1007.0,269.0,4.0219,168300.0,<1H OCEAN,7660
11.0,1283.0,390.0,718.0,345.0,4.226,166700.0,<1H OCEAN,17526
7.0,1972.0,352.0,964.0,317.0,3.244,337200.0,INLAND,12210
16.0,6510.0,817.0,2304.0,778.0,7.9943,452100.0,<1H OCEAN,20389
16.0,2411.0,420.0,1671.0,442.0,6.5004,263600.0,<1H OCEAN,17837
48.0,1426.0,331.0,784.0,356.0,1.6581,118800.0,<1H OCEAN,4774
15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,<1H OCEAN,10686
43.0,1009.0,225.0,604.0,218.0,1.6641,67000.0,INLAND,12772
35.0,1313.0,324.0,1350.0,343.0,1.75,57600.0,INLAND,9611
12.0,7320.0,1279.0,4048.0,1249.0,4.3952,151700.0,<1H OCEAN,15112
25.0,3250.0,546.0,1452.0,501.0,5.1084,303800.0,<1H OCEAN,10112
52.0,2700.0,595.0,1181.0,575.0,3.575,396800.0,NEAR BAY,15829
8.0,2668.0,447.0,1713.0,444.0,4.0156,117600.0,INLAND,16371
23.0,1451.0,292.0,1052.0,265.0,2.8698,72900.0,INLAND,9546
21.0,2271.0,376.0,1145.0,372.0,3.1528,113700.0,INLAND,20007
4.0,14960.0,2988.0,6666.0,2612.0,3.7568,184100.0,NEAR OCEAN,15337
52.0,403.0,72.0,200.0,73.0,1.6923,262500.0,NEAR OCEAN,18545
35.0,1554.0,381.0,1487.0,374.0,1.9038,139500.0,<1H OCEAN,4465
8.0,4711.0,963.0,3310.0,988.0,3.5488,101600.0,INLAND,13407
32.0,2118.0,345.0,1019.0,338.0,3.725,112200.0,INLAND,12833
19.0,1403.0,276.0,901.0,290.0,3.215,104600.0,INLAND,13129
14.0,1006.0,187.0,462.0,185.0,3.1042,152000.0,INLAND,10021
12.0,6442.0,1116.0,2966.0,1092.0,4.5791,123400.0,INLAND,2915
23.0,1983.0,611.0,2048.0,600.0,1.5313,91400.0,<1H OCEAN,5161
34.0,2561.0,497.0,1583.0,530.0,3.1583,95800.0,INLAND,12627
16.0,2686.0,516.0,1553.0,529.0,3.7857,112700.0,INLAND,12865
35.0,1928.0,360.0,1056.0,366.0,4.0893,215700.0,<1H OCEAN,10090
30.0,701.0,131.0,356.0,125.0,3.2917,144300.0,INLAND,12064
23.0,1762.0,267.0,1132.0,279.0,5.9915,153200.0,INLAND,13737
21.0,1799.0,293.0,576.0,277.0,7.439,500001.0,NEAR OCEAN,17187
25.0,2616.0,547.0,581.0,343.0,3.1364,301600.0,INLAND,12357
16.0,2331.0,450.0,1074.0,400.0,4.0329,126800.0,INLAND,19023
9.0,981.0,169.0,596.0,156.0,3.1832,157400.0,<1H OCEAN,12188
26.0,5416.0,1045.0,4531.0,962.0,2.7909,250000.0,NEAR BAY,15789
52.0,2299.0,441.0,1252.0,415.0,5.0562,336700.0,NEAR BAY,16165
32.0,1441.0,261.0,629.0,249.0,4.4519,137500.0,INLAND,13142
36.0,3022.0,482.0,1278.0,494.0,7.2651,500001.0,<1H OCEAN,8632
16.0,1953.0,404.0,798.0,385.0,4.8167,169800.0,NEAR OCEAN,14390
52.0,1817.0,449.0,948.0,380.0,3.93,390000.0,NEAR BAY,15979
37.0,2414.0,323.0,878.0,305.0,9.1541,453800.0,<1H OCEAN,6919
17.0,2895.0,439.0,1588.0,450.0,6.276,290700.0,<1H OCEAN,10621
24.0,1946.0,400.0,718.0,380.0,3.5507,257900.0,NEAR BAY,19062
11.0,2161.0,448.0,820.0,405.0,2.3565,122300.0,INLAND,9203
24.0,4567.0,688.0,2102.0,695.0,5.6895,289000.0,<1H OCEAN,17663
10.0,11659.0,2007.0,2186.0,1083.0,6.9833,238800.0,INLAND,12387
14.0,1689.0,555.0,1319.0,527.0,3.16,143800.0,NEAR OCEAN,14226
15.0,3236.0,451.0,1289.0,416.0,11.1121,493000.0,<1H OCEAN,10725
13.0,3056.0,861.0,1600.0,824.0,3.3003,207800.0,NEAR OCEAN,8280
26.0,1460.0,316.0,880.0,286.0,1.3676,47800.0,INLAND,20051
52.0,403.0,72.0,200.0,73.0,1.6923,262500.0,NEAR OCEAN,18545
10.0,2426.0,426.0,966.0,419.0,5.5106,290900.0,NEAR OCEAN,17320
14.0,2368.0,297.0,796.0,301.0,8.7783,435000.0,INLAND,19413
31.0,3417.0,533.0,1245.0,532.0,4.7788,276000.0,NEAR OCEAN,14641
40.0,198.0,41.0,151.0,48.0,4.5625,100000.0,INLAND,20621
12.0,4014.0,868.0,1605.0,769.0,6.0102,396900.0,<1H OCEAN,11503
34.0,2465.0,619.0,1172.0,575.0,1.9722,116100.0,INLAND,2791
15.0,1898.0,476.0,1766.0,455.0,2.4929,158500.0,<1H OCEAN,10272
37.0,1722.0,352.0,648.0,337.0,4.125,310300.0,NEAR BAY,9373
18.0,5527.0,1446.0,2883.0,1305.0,2.6485,114500.0,INLAND,12703
52.0,1560.0,353.0,670.0,287.0,1.7411,98400.0,NEAR BAY,18902
38.0,1713.0,285.0,779.0,286.0,5.6152,359900.0,<1H OCEAN,6741
49.0,2290.0,482.0,1201.0,479.0,3.5,113300.0,<1H OCEAN,9468
39.0,3819.0,594.0,1361.0,583.0,6.6013,396400.0,NEAR OCEAN,14374
37.0,1060.0,268.0,823.0,229.0,1.8363,145500.0,<1H OCEAN,15553
44.0,1543.0,463.0,652.0,406.0,4.25,439300.0,NEAR OCEAN,8295
52.0,2053.0,281.0,791.0,287.0,10.959,500001.0,NEAR BAY,16012
14.0,3014.0,710.0,2165.0,705.0,3.7837,160300.0,<1H OCEAN,14521
41.0,620.0,133.0,642.0,162.0,2.6546,159600.0,<1H OCEAN,5563
16.0,1269.0,282.0,1609.0,298.0,2.6985,156500.0,NEAR OCEAN,14745
30.0,3615.0,760.0,2813.0,752.0,5.3849,217700.0,<1H OCEAN,7641
15.0,1794.0,366.0,1533.0,371.0,5.7843,209900.0,<1H OCEAN,17733
17.0,5239.0,1045.0,2440.0,985.0,4.375,248100.0,<1H OCEAN,11557
52.0,2332.0,434.0,861.0,406.0,4.4318,437500.0,NEAR BAY,15832
17.0,1480.0,241.0,202.0,80.0,3.9375,213200.0,INLAND,11718
30.0,2281.0,522.0,1969.0,500.0,3.6531,166300.0,INLAND,6493
23.0,1333.0,393.0,1369.0,381.0,2.5947,232600.0,<1H OCEAN,17247
27.0,1342.0,547.0,844.0,484.0,1.1194,95800.0,INLAND,11886
18.0,1027.0,206.0,436.0,180.0,4.2159,211300.0,<1H OCEAN,11388
25.0,3250.0,546.0,1452.0,501.0,5.1084,303800.0,<1H OCEAN,10112
32.0,790.0,199.0,1196.0,201.0,3.0625,142800.0,<1H OCEAN,11354
48.0,2555.0,548.0,1285.0,482.0,3.7734,314700.0,NEAR BAY,16067
7.0,3686.0,733.0,1612.0,672.0,3.197,367100.0,NEAR OCEAN,15275
52.0,1086.0,349.0,589.0,361.0,2.5186,250000.0,NEAR BAY,15761
40.0,2364.0,438.0,968.0,416.0,3.4906,93300.0,INLAND,13570
11.0,1290.0,197.0,881.0,191.0,4.2039,500001.0,<1H OCEAN,18465
23.0,4030.0,,1852.0,778.0,3.402,193300.0,<1H OCEAN,19123
14.0,2267.0,355.0,1140.0,369.0,4.7019,212800.0,INLAND,11817
17.0,2830.0,502.0,1370.0,459.0,5.1785,247300.0,<1H OCEAN,11071
16.0,2966.0,578.0,1365.0,480.0,3.2444,118400.0,INLAND,12967
31.0,2328.0,270.0,722.0,247.0,15.0001,500001.0,NEAR OCEAN,17108
12.0,5535.0,1434.0,3112.0,1262.0,2.5949,108300.0,<1H OCEAN,15095
15.0,4798.0,1374.0,3087.0,1212.0,2.127,163300.0,NEAR OCEAN,8276
38.0,1695.0,352.0,1279.0,305.0,2.1217,68500.0,INLAND,12417
23.0,4676.0,1096.0,2770.0,1057.0,1.7847,109500.0,INLAND,12231
26.0,3620.0,607.0,2000.0,593.0,4.9962,156000.0,NEAR OCEAN,14910
39.0,2617.0,659.0,2052.0,642.0,1.6952,65000.0,INLAND,19545
11.0,513.0,104.0,204.0,86.0,2.375,100000.0,INLAND,11853
34.0,2141.0,425.0,1559.0,429.0,4.2036,220100.0,<1H OCEAN,10833
52.0,1820.0,342.0,601.0,315.0,2.6129,137000.0,INLAND,13732
31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,INLAND,12912
38.0,1335.0,,1011.0,269.0,3.6908,157500.0,<1H OCEAN,7669
10.0,2445.0,526.0,1262.0,476.0,1.9355,68300.0,INLAND,19944
33.0,1890.0,416.0,859.0,329.0,4.5658,500001.0,<1H OCEAN,10799
27.0,848.0,300.0,455.0,298.0,3.0774,275000.0,NEAR OCEAN,14430
15.0,1117.0,242.0,551.0,229.0,2.6319,97700.0,INLAND,11734
16.0,1608.0,296.0,792.0,286.0,3.1583,239200.0,INLAND,11753
32.0,1351.0,237.0,823.0,269.0,4.2768,167800.0,NEAR OCEAN,14585
14.0,3379.0,683.0,1465.0,620.0,4.0547,236200.0,<1H OCEAN,18422
15.0,3243.0,551.0,1752.0,551.0,5.5849,257400.0,<1H OCEAN,18436
6.0,1868.0,289.0,750.0,247.0,4.3833,307600.0,<1H OCEAN,12209
32.0,4138.0,632.0,1541.0,626.0,5.5791,433300.0,NEAR BAY,9313
7.0,2349.0,312.0,809.0,282.0,5.552,283900.0,NEAR OCEAN,15452
52.0,2134.0,277.0,936.0,285.0,5.9245,484600.0,NEAR OCEAN,16019
38.0,2331.0,493.0,836.0,433.0,4.9125,452600.0,NEAR OCEAN,14409
34.0,2584.0,408.0,1233.0,405.0,5.6935,218300.0,<1H OCEAN,11282
38.0,2367.0,480.0,891.0,428.0,4.1477,500001.0,NEAR OCEAN,14457
10.0,2423.0,356.0,1213.0,347.0,6.5635,346900.0,<1H OCEAN,10161
20.0,2458.0,491.0,1227.0,481.0,2.7857,110900.0,INLAND,16498
16.0,2745.0,447.0,1429.0,411.0,6.8219,325500.0,<1H OCEAN,10594
8.0,8302.0,1461.0,5155.0,1370.0,4.0467,121500.0,INLAND,12136
8.0,3322.0,805.0,1694.0,774.0,2.7011,130700.0,INLAND,12886
36.0,5456.0,926.0,2761.0,916.0,4.7755,280700.0,NEAR OCEAN,16795
29.0,1617.0,235.0,758.0,246.0,7.7932,469900.0,NEAR OCEAN,17105
32.0,1855.0,527.0,2568.0,504.0,2.5509,170800.0,<1H OCEAN,11209
16.0,2734.0,501.0,1413.0,484.0,2.8085,105700.0,INLAND,18789
22.0,3310.0,688.0,1807.0,674.0,4.0185,200900.0,<1H OCEAN,11174
35.0,1034.0,206.0,604.0,192.0,2.2391,120000.0,INLAND,16555
22.0,1033.0,232.0,442.0,136.0,2.6447,137500.0,INLAND,19973
22.0,3479.0,448.0,1252.0,440.0,10.0707,500001.0,NEAR OCEAN,14492
22.0,3310.0,688.0,1807.0,674.0,4.0185,200900.0,<1H OCEAN,11174
52.0,2739.0,569.0,1312.0,531.0,3.5833,322900.0,NEAR BAY,16166
44.0,1208.0,357.0,603.0,297.0,2.6103,500000.0,<1H OCEAN,17277
30.0,3110.0,1269.0,2535.0,1218.0,1.6987,412500.0,<1H OCEAN,4629
52.0,1844.0,392.0,667.0,353.0,3.0033,103500.0,INLAND,12539
32.0,3058.0,595.0,1267.0,540.0,6.4949,417800.0,NEAR BAY,18308
19.0,3038.0,529.0,1463.0,509.0,3.944,172500.0,<1H OCEAN,15133
13.0,4563.0,1187.0,2475.0,1019.0,2.1189,121700.0,INLAND,13445
5.0,9269.0,1605.0,4916.0,1519.0,4.4367,133200.0,INLAND,13520
26.0,3038.0,468.0,1825.0,468.0,5.6385,196900.0,<1H OCEAN,20472
21.0,2131.0,329.0,1094.0,353.0,4.6648,193000.0,<1H OCEAN,17358
